6/9/2015	4:19:11 PM	2.84	0.00	4.17	16.00	35.0	Running	Auto	16.5	30.3	30.9	78.1	13204.3	93.6	298	95.00	127	0.86
6/9/2015	4:49:20 PM	2.82	0.00	4.17	16.00	35.0	Running	Auto	16.4	30.3	31.1	78.2	13204.8	94.0	298	94.00	124	0.86
6/9/2015	5:19:22 PM	2.82	0.00	4.17	16.40	36.1	Running	Auto	16.4	29.8	30.7	77.9	13205.3	94.2	298	93.00	122	0.86
6/9/2015	5:49:32 PM	2.81	0.00	4.17	16.40	36.1	Running	Auto	16.6	30.0	30.8	78.1	13205.8	93.6	298	93.00	119	0.86
6/9/2015	6:19:34 PM	2.82	0.00	4.17	16.70	36.9	Running	Auto	16.7	29.9	30.8	78.2	13206.3	93.7	297	92.00	123	0.86
6/9/2015	6:49:34 PM	2.83	0.00	4.17	16.70	36.9	Running	Auto	16.8	30.1	30.9	78.2	13206.8	94.2	298	94.00	138	0.87
6/9/2015	7:19:36 PM	2.82	0.00	4.17	17.10	38.0	Running	Auto	16.7	29.9	30.7	78.0	13207.3	93.5	297	93.00	135	0.87
6/9/2015	7:49:46 PM	2.81	0.00	4.17	17.10	38.0	Running	Auto	16.7	30.1	30.9	78.2	13207.8	94.8	298	91.00	133	0.86
6/9/2015	8:19:48 PM	2.82	0.00	4.17	17.50	39.1	Running	Auto	16.7	29.9	30.8	78.1	13208.3	94.5	298	91.00	130	0.86
6/9/2015	8:49:58 PM	2.81	0.00	4.17	17.50	39.1	Running	Auto	16.7	29.8	30.8	78.2	13208.8	96.1	299	90.00	127	0.86
6/9/2015	9:20:00 PM	2.82	0.00	4.17	17.80	40.0	Running	Auto	16.7	29.7	30.8	78.0	13209.3	94.5	298	89.00	124	0.86
6/9/2015	9:50:10 PM	2.80	0.00	4.17	17.80	40.0	Running	Auto	16.7	29.8	30.9	78.1	13209.8	95.3	299	88.00	121	0.86
6/9/2015	10:20:12 PM	2.81	0.00	4.17	18.20	41.1	Running	Auto	17.2	30.0	30.9	77.9	13210.3	95.2	299	87.00	119	0.86
6/9/2015	10:50:22 PM	2.80	0.00	4.17	18.20	41.1	Running	Auto	17.3	30.3	31.3	78.2	13210.8	94.9	299	86.00	116	0.86
6/9/2015	11:20:24 PM	2.80	0.00	4.17	18.60	42.2	Running	Auto	17.2	30.0	31.2	78.1	13211.3	95.3	299	85.00	113	0.86
6/9/2015	11:50:24 PM	2.79	0.00	4.17	18.60	42.2	Running	Auto	17.3	30.1	31.2	78.2	13211.8	94.4	299	85.00	111	0.86
6/10/2015	12:20:26 AM	2.79	0.00	4.17	18.90	43.0	Running	Auto	17.0	30.1	31.1	78.0	13212.3	94.9	299	84.00	108	0.86
6/10/2015	12:50:26 AM	2.78	0.00	4.17	18.90	43.0	Running	Auto	17.6	30.1	31.4	78.0	13212.8	94.7	299	84.00	105	0.86
6/10/2015	1:20:28 AM	2.78	0.00	4.17	19.30	44.1	Running	Auto	17.1	30.1	31.1	77.9	13213.3	95.0	299	83.00	102	0.86
6/10/2015	1:50:38 AM	2.77	0.00	4.17	19.30	44.1	Running	Auto	16.5	29.8	30.8	77.9	13213.8	94.6	298	83.00	100	0.86
6/10/2015	2:20:40 AM	2.77	0.00	4.17	19.70	45.2	Running	Auto	17.2	30.1	31.0	78.0	13214.3	93.9	298	82.00	97	0.86
6/10/2015	2:50:40 AM	2.76	0.00	4.17	19.70	45.2	Running	Auto	17.8	30.7	31.7	78.1	13214.8	93.9	298	81.00	94	0.86
6/10/2015	3:20:42 AM	2.76	0.00	4.17	20.10	46.4	Running	Auto	17.6	30.3	31.5	78.1	13215.3	94.2	298	80.00	92	0.86
6/10/2015	3:50:42 AM	2.75	0.00	4.17	20.10	46.4	Running	Auto	17.5	30.3	31.5	78.1	13215.8	93.2	298	80.00	89	0.86
6/10/2015	4:20:44 AM	2.75	0.00	4.17	20.40	47.2	Running	Auto	17.6	30.3	31.5	78.0	13216.3	93.5	298	79.00	86	0.86
6/10/2015	4:50:44 AM	NaN	NaN	4.17	20.40	47.2	Running	Auto	17.6	30.4	31.6	78.1	13216.8	93.8	299	79.00	83	0.86
6/10/2015	5:20:46 AM	2.74	0.00	4.17	20.70	48.1	Running	Auto	17.3	30.4	31.2	77.9	13217.3	93.7	298	79.00	81	0.86
6/10/2015	5:50:46 AM	2.73	0.00	4.17	20.70	48.1	Running	Auto	17.5	30.1	31.4	77.9	13217.8	93.3	297	79.00	78	0.86
6/10/2015	6:20:48 AM	2.73	0.00	4.17	21.20	49.5	Running	Auto	17.7	30.6	31.8	78.1	13218.3	93.7	298	78.00	75	0.86
